Time;01:19:56;Date;05/03/19;AcX;-8.38;AcYZ;6.00;
Time;01:19:57;Date;05/03/19;AcX;-8.43;AcY;-2.41;AcZ;3.55;Tmp;27.64;GyX;-159.00;GyY;240.00;GyZ;0.00;
Time;01:19:57;Date;05/03/19;AcX;-8.36;AcY;-2.45;AcZ;3.62;Tmp;27.68;GyX;-145.00;GyY;228.00;GyZ;-5.00;
Time;01:19:57;Date;05/03/19;AcX;-8.48;AcY;-2.40;AcZ;3.58;Tmp;27.68;GyX;-147.00;GyY;216.00;GyZ;-7.00;
Time;01:19:57;Date;05/03/19;AcX;-8.42;AcY;-2.39;AcZ;3.47;Tmp;27.68;GyX;-157.00;GyY;243.00;GyZ;6.00;
Time;01:19:57;Date;05/03/19;AcX;-8.39;AcY;-2.44;AcZ;3.69;Tmp;27.68;GyX;-154.00;GyY;215.00;GyZ;-15.00;
Time;01:19:57;Date;05/03/19;AcX;-8.37;AcY;-2.44;AcZ;3.54;Tmp;27.64;GyX;-167.00;GyY;222.00;GyZ;1.00;
Time;01:19:57;Date;05/03/19;AcX;-8.37;AcY;-2.41;AcZ;3.65;Tmp;27.64;GyX;-165.00;GyY;223.00;GyZ;13.00;
Time;01:19:57;Date;05/03/19;AcX;-8.38;AcY;-2.40;AcZ;3.54;Tmp;27.59;GyX;-150.00;GyY;219.00;GyZ;14.00;
Time;01:19:57;Date;05/03/19;AcX;-8.50;AcY;-2.43;AcZ;3.54;Tmp;27.68;GyX;-153.00;GyY;233.00;GyZ;-1.00;
Time;01:19:57;Date;05/03/19;AcX;-8.44;AcY;-2.39;AcZ;3.64;Tmp;27.68;GyX;-158.00;GyY;249.00;GyZ;-2.00;
Time;01:19:58;Date;05/03/19;AcX;-8.41;AcY;-2.34;AcZ;3.57;Tmp;27.68;GyX;-167.00;GyY;241.00;GyZ;0.00;
Time;01:19:58;Date;05/03/19;AcX;-8.38;AcY;-2.43;AcZ;3.59;Tmp;27.68;GyX;-183.00;GyY;174.00;GyZ;18.00;
Time;01:19:58;Date;05/03/19;AcX;-8.41;AcY;-2.39;AcZ;3.63;Tmp;27.68;GyX;-150.00;GyY;251.00;GyZ;38.00;
Time;01:19:58;Date;05/03/19;AcX;-8.38;AcY;-2.34;AcZ;3.46;Tmp;27.64;GyX;-157.00;GyY;199.00;GyZ;35.00;
Time;01:19:58;Date;05/03/19;AcX;-8.42;AcY;-2.46;AcZ;3.59;Tmp;27.59;GyX;-164.00;GyY;217.00;GyZ;27.00;ing
Time;01:19:58;Date;05/03/19;AcX;-8.46;AcY;-2.40;AcZ;3.63;Tmp;27.68;GyX;-170.00;GyY;238.00;GyZ;9.00;
Time;01:19:58;Date;05/03/19;AcX;-8.38;0;GyZ;-17.00;
Time;01:19:58;Date;05/03/19;AcX;-8.42;AcY;-2.36;AcZ;3.52;Tmp;27.64;GyX;-151.00;GyY;216.00;GyZ;26.00;
Time;01:19:59;Date;05/03/19;AcX;-8.41;AcY;-2.43;AcZ;3.60;Tmp;27.49;GyX;-157.00;GyY;210.00;GyZ;25.00;
Time;01:19:59;Date;05/03/19;AcX;-8.45;AcY;-2.44;AcZ;3.50;Tmp;27.64;GyX;-144.00;GyY;217.00;GyZ;24.00;
Time;01:19:59;Date;05/03/19;AcX;-8.43;AcY;-2.41;AcZ;3.60;Tmp;27.59;GyX;-136.00;GyY;259.00;GyZ;-7.00;
Time;01:19:59;Date;05/03/19;AcX;-8.39;AcY;-2.36;AcZ;3.49;Tmp;27.59;GyX;-162.00;GyY;258.00;GyZ;23.00;
Time;01:19:59;Date;05/03/19;AcX;-8.39;AcY;-2.45;AcZ;3.64;Tmp;27.64;GyX;-168.00;GyY;216.00;GyZ;-22.00;
Time;01:19:59;Date;05/03/19;AcX;-8.40;AcY;-2.40;AcZ;3.56;Tmp;27.59;GyX;-154.00;GyY;267.00;GyZ;-57.00;
Time;01:19:59;Date;05/03/19;AcX;-8.37;AcY;-2.37;AcZ;3.58;Tmp;27.68;GyX;-152.00;GyY;235.00;GyZ;-37.00;
Time;01:19:59;Date;05/03/19;AcX;-8.41;AcY;-2.40;AcZ;3.62;Tmp;27.68;GyX;-169.00;GyY;197.00;GyZ;27.00;
Time;01:19:59;Date;05/03/19;AcX;-8.37;AcY;-2.39;AcZ;3.60;Tmp;27.64;GyX;-150.00;GyY;207.00;GyZ;-9.00;
Time;01:19:59;Date;05/03/19;AcX;-8.40;AcY;-2.45;AcZ;3.57;Tmp;27.64;GyX;-167.00;GyY;244.00;GyZ;-24.00;
Time;01:19:59;Date;05/03/19;AcX;-8.40;AcY;-2.44;AcZ;3.56;Tmp;27.64;GyX;-147.00;GyY;207.00;GyZ;7.00;
Time;01:19:59;Date;05/03/19;AcX;-8.40;AcY;-2.48;AcZ;3.50;Tmp;27.54;GyX;-167.00;GyY;222.00;GyZ;32.00;
Time;01:20:00;Date;05/03/19;AcX;-8.43;AcY;-2.43;AcZ;3.57;Tmp;27.59;GyX;-143.00;GyY;224.00;GyZ;59.00;
Time;01:20:00;Date;05/03/19;AcX;-8.46;AcY;-2.43;AcZ;3.56;Tmp;27.68;GyX;-151.00;GyY;221.00;GyZ;15.00;
Time;01:20:00;Date;05/03/19;AcX;-8.47;AcY;-2.44;AcZ;3.54;Tmp;27.59;GyX;-146.00;GyY;200.00;GyZ;-19.00;
Time;01:20:00;Date;05/03/19;AcX;-8.52;AcY;-2.40;AcZ;3.57;Tmp;27.49;GyX;-187.00;GyY;238.00;GyZ;-63.00;
Time;01:20:00;Date;05/03/19;AcX;-8.40;AcY;-2.39;AcZ;3.57;Tmp;27.64;GyX;-162.00;GyY;251.00;GyZ;-53.00;
Time;01:20:00;Date;05/03/19;AcX;-8.43;AcY;-2.42;AcZ;3.64;Tmp;27.59;GyX;-149.00;GyY;211.00;GyZ;-9.00;
Time;01:20:00;Date;05/03/19;AcX;-8.39;AcY;-2.44;AcZ;3.57;Tmp;27.59;GyX;-160.00;GyY;218.00;GyZ;22.00;
Time;01:20:00;Date;05/03/19;AcX;-8.41;AcY;-2.39;AcZ;3.65;Tmp;27.54;GyX;-142.00;GyY;215.00;GyZ;7.00;
Time;01:20:00;Date;05/03/19;AcX;-8.41;AcY;-2.41;AcZ;3.52;Tmp;27.64;GyX;-152.00;GyY;200.00;GyZ;18.00;
Time;01:20:00;Date;05/03/19;AcX;-8.38;AcY;-2.38;AcZ;3.59;Tmp;27.59;GyX;-150.00;GyY;238.00;GyZ;-10.00;
Time;01:20:00;Date;05/03/19;AcX;-8.40;AcY;-2.35;AcZ;3.63;Tmp;27.49;GyX;-155.00;GyY;205.00;GyZ;29.00;
Time;01:20:01;Date;05/03/19;AcX;-8.37;AcY;-2.42;AcZ;3.56;Tmp;27.68;GyX;-155.00;GyY;221.00;GyZ;50.00;
Time;01:20:01;Date;05/03/19;AcX;-8.39;AcY;-2.42;AcZ;3.58;Tmp;27.59;GyX;-142.00;GyY;238.00;GyZ;42.00;
Time;01:20:01;Date;05/03/19;AcX;-8.40;AcY;-2.46;AcZ;3.64;Tmp;27.64;GyX;-157.00;GyY;243.00;GyZ;-25.00;
Time;01:20:01;Date;05/03/19;AcX;-8.45;AcY;-2.44;AcZ;3.52;Tmp;27.49;GyX;-174.00;GyY;223.00;GyZ;-40.00;
Time;01:20:01;Date;05/03/19;Ac;-22.00;
Time;01:20:01;Date;05/03/19;AcX;-8.46;AcY;-2
Time;01:20:01;Date;05/03/19;AcX;0;GyZ;9.00;
Time;01:20:02;Date;05/03/19;AcX;-8.48;AcY;-2.38;AcZ;3.64;Tmp;27.59;GyX;-151.00;GyY;227.00;GyZ;36.00;
Time;01:20:02;Date;05/03/19;AcX;-8.39;AcY;-2.38;AcZ;3.60;Tmp;27.73;GyX;-150.00;GyY;241.00;GyZ;20.00;
Time;01:20:02;Date;05/03/19;AcX;-8.45;AcY;-2.38;AcZ;3.57;Tmp;27.59;GyX;-162.00;GyY;234.00;GyZ;-3.00;
Time;01:20:02;Date;05/03/19;AcX;-8.42;AcY;-2.35;AcZ;3.58;Tmp;27.64;GyX;-154.00;GyY;201.00;GyZ;51.00;
Time;01:20:02;Date;05/03/19;AcX;-8.45;AcY;-2.38;AcZ;3.59;Tmp;27.68;GyX;-154.00;GyY;206.00;GyZ;13.00;
Time;01:20:02;Date;05/03/19;AcX;-8.37;0;
Time;01:20:03;Date;05/03/19;AcX;-8.47;AcY;-2.39;AcZ;3.61;Tmp;27.64;GyX;-159.00;GyY;218.00;GyZ;6.00;
