#l#AcX;-8.26;AcY;-2.78;AcZ;3.76;Tmp;27.82;GyX;-117.00;GyY;166.00;GyZ;248.00;#e#
#l#AcX;-8.23;AcY;-2.77;AcZ;3.79;Tmp;27.92;GyX;-110.00;GyY;208.00;GyZ;185.00;#e#
#l#AcX;-8.33;AcY;-2.63;AcZ;3.76;Tmp;27.87;GyX;-173.00;GyY;253.00;GyZ;-59.00;#e#
#l#AcX;-8.34;AcY;-2.72;AcZ;3.71;Tmp;27.82;GyX;-199.00;GyY;220.00;GyZ;-129.00;#e#
#l#AcX;-8.21;AcY;-2.74;AcZ;3.80;Tmp;27.82;GyX;-190.00;GyY;219.00;GyZ;-73.00;#e#
#l#AcX;-8.16;AcY;-2.82;AcZ;3.79;Tmp;27.82;GyX;-144.00;GyY;235.00;GyZ;80.00;#e#
#l#AcX;-8.23;AcY;-2.72;AcZ;3.77;Tmp;27.78;GyX;-135.00;GyY;242.00;GyZ;81.00;#e#
#l#AcX;-8.23;AcY;-2.75;AcZ;3.69;Tmp;27.87;GyX;-160.00;GyY;220.00;GyZ;-39.00;#e#
#l#AcX;-8.20;AcY;-2.74;AcZ;3.78;Tmp;27.97;GyX;-166.00;GyY;215.00;GyZ;-43.00;#e#
#l#AcX;-8.21;AcY;-2.68;AcZ;3.72;Tmp;27.87;GyX;-156.00;GyY;226.00;GyZ;6.00;#e#
#l#AcX;-8.23;AcY;-2.73;AcZ;3.81;Tmp;27.78;GyX;-148.00;GyY;256.00;GyZ;4.00;#e#
#l#AcX;-8.23;AcY;-2.73;AcZ;3.69;Tmp;27.82;GyX;-141.00;GyY;224.00;GyZ;4.00;#e#
#l#AcX;-8.19;AcY;-2.72;AcZ;3.75;Tmp;27.82;GyX;-157.00;GyY;207.00;GyZ;7.00;#e#
#l#AcX;-8.25;AcY;-2.72;AcZ;3.79;Tmp;27.82;GyX;-173.00;GyY;249.00;GyZ;-27.00;#e#
#l#AcX;-8.20;AcY;-2.75;AcZ;3.73;Tmp;27.87;GyX;-156.00;GyY;247.00;GyZ;-7.00;#e#
#l#AcX;-8.22;AcY;-2.74;AcZ;3.71;Tmp;27.78;GyX;-164.00;GyY;218.00;GyZ;7.00;#e#
#l#AcX;-8.22;AcY;-2.73;AcZ;3.79;Tmp;27.82;GyX;-162.00;GyY;221.00;GyZ;27.00;#e#
#l#AcX;-8.30;AcY;-2.62;AcZ;3.78;Tmp;27.92;GyX;-155.00;GyY;257.00;GyZ;-5.00;#e#
#l#AcX;-8.24;AcY;-2.72;AcZ;3.84;Tmp;27.82;GyX;-162.00;GyY;223.00;GyZ;-32.00;#e#
#l#AcX;-8.21;AcY;-2.71;AcZ;3.78;Tmp;27.82;GyX;-165.00;GyY;233.00;GyZ;-29.00;#e#
#l#AcX;-8.25;AcY;-2.77;AcZ;3.73;Tmp;27.78;GyX;-150.00;GyY;175.00;GyZ;53.00;#e#
#l#AcX;-8.24;AcY;-2.73;AcZ;3.68;Tmp;27.87;GyX;-157.00;GyY;235.00;GyZ;27.00;#e#
#l#AcX;-8.21;AcY;-2.74;AcZ;3.77;Tmp;27.78;GyX;-150.00;GyY;241.00;GyZ;-10.00;#e#
#l#AcX;-8.18;AcY;-2.73;AcZ;3.74;Tmp;27.82;GyX;-177.00;GyY;239.00;GyZ;-18.00;#e#
#l#AcX;-8.23;AcY;-2.71;AcZ;3.74;Tmp;27.78;GyX;-150.00;GyY;239.00;GyZ;29.00;#e#
#l#AcX;-8.24;AcY;-2.71;AcZ;3.73;Tmp;27.78;GyX;-138.00;GyY;227.00;GyZ;40.00;#e#
#l#AcX;-8.20;AcY;-2.68;AcZ;3.76;Tmp;27.87;GyX;-162.00;GyY;275.00;GyZ;-22.00;#e#
#l#AcX;-8.23;AcY;-2.74;AcZ;3.68;Tmp;27.82;GyX;-151.00;GyY;166.00;GyZ;23.00;#e#
#l#AcX;-8.23;AcY;-2.77;AcZ;3.77;Tmp;27.73;GyX;-166.00;GyY;262.00;GyZ;-21.00;#e#
#l#AcX;-8.31;AcY;-2.73;AcZ;3.75;Tmp;27.82;GyX;-143.00;GyY;203.00;GyZ;32.00;#e#
#l#AcX;-8.26;AcY;-2.72;AcZ;3.81;Tmp;27.82;GyX;-167.00;GyY;249.00;GyZ;-48.00;#e#
#l#AcX;-8.24;AcY;-2.70;AcZ;3.77;Tmp;27.87;GyX;-162.00;GyY;217.00;GyZ;15.00;#e#
#l#AcX;-8.27;AcY;-2.67;AcZ;3.71;Tmp;27.78;GyX;-141.00;GyY;237.00;GyZ;-18.00;#e#
#l#AcX;-8.20;AcY;-2.68;AcZ;3.70;Tmp;27.78;GyX;-173.00;GyY;230.00;GyZ;13.00;#e#
#l#AcX;-8.25;AcY;-2.71;AcZ;3.77;Tmp;27.87;GyX;-161.00;GyY;228.00;GyZ;0.00;#e#
#l#AcX;-8.25;AcY;-2.67;AcZ;3.79;Tmp;27.68;GyX;-144.00;GyY;209.00;GyZ;-3.00;#e#
